#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
52000	-12508.399688253343	-12306.619453986665	-201.78023426667883	-12306.619453986665	3594.052951466062	2.882537616597393	2488.0352089408	-162.3114398381106	0.24405976508522978	0.260104966275584	0.21494505845354323	0.28089021018564303
53000	-12516.508517180664	-12311.6947143614	-204.81380281926369	-12311.6947143614	3543.301858592785	2.4680978121615698	1624.6069128104712	-174.5545981866773	0.2415806756508681	0.2625840557099457	0.21494505845354323	0.28089021018564303
54000	-12515.147707737955	-12314.9097218493	-200.2379858886546	-12314.9097218493	3366.0336788140175	2.588406296630797	2075.2953164526502	-165.1841295543282	0.2415806756508681	0.2625840557099457	0.21494505845354323	0.28089021018564303
55000	-12509.8980781945	-12309.576586210194	-200.3214919843054	-12309.576586210194	3325.482956431972	2.588406296630797	2309.5123717526412	-162.8196014833766	0.2415806756508681	0.2635756492917118	0.21395346487177713	0.28089021018564303
56000	-12509.406907335533	-12309.107225178781	-200.29968215675132	-12309.107225178781	3589.789938748739	2.588406296630797	2238.243998137355	-163.5415067229281	0.2415806756508681	0.2635756492917118	0.21395346487177713	0.28089021018564303
57000	-12510.936088053564	-12307.72452575308	-203.21156230048467	-12307.72452575308	3421.298254653048	2.588406296630797	2505.4754980196058	-163.66941282984814	0.2415806756508681	0.2743422958610471	0.21395346487177713	0.27012356361630774
58000	-12514.872907676621	-12315.631493807192	-199.2414138694285	-12315.631493807192	3761.4976615888672	2.588406296630797	2504.9016898612517	-159.70522923778634	0.2415806756508681	0.2743422958610471	0.21395346487177713	0.27012356361630774
59000	-12508.992263399483	-12306.643812729808	-202.3484506696747	-12306.643812729808	3651.4292995909263	2.588406296630797	2773.266120684155	-160.02786324988813	0.2415806756508681	0.2743422958610471	0.21395346487177713	0.27012356361630774
60000	-12511.638012425296	-12308.97560471437	-202.6624077109272	-12308.97560471437	3627.9305745619386	2.588406296630797	2587.021343860283	-162.273091450552	0.24222963249046633	0.2743422958610471	0.2133045080321789	0.27012356361630774
61000	-12514.371609078113	-12313.93753388032	-200.43407519779308	-12313.93753388032	3465.1448997052353	2.588406296630797	2703.4697237659043	-158.83668654985917	0.24222963249046633	0.2743422958610471	0.2133045080321789	0.27012356361630774
62000	-12513.474267430985	-12311.166458000542	-202.3078094304442	-12311.166458000542	3451.788093501523	2.588406296630797	2356.8718300028563	-164.31222849911714	0.24222963249046633	0.2637995418518378	0.22384726204138816	0.27012356361630774
63000	-12509.623588881279	-12309.040159218512	-200.5834296627669	-12309.040159218512	3481.8274952558118	2.588406296630797	2183.030310373071	-164.40211899674404	0.24222963249046633	0.2637995418518378	0.22384726204138816	0.27012356361630774
64000	-12513.414163487407	-12310.527151612752	-202.8870118746551	-12310.527151612752	3356.3380808950465	2.588406296630797	2930.6323326090683	-158.93812177806248	0.24222963249046633	0.2637995418518378	0.22384726204138816	0.27012356361630774
65000	-12516.148320321998	-12313.984630995727	-202.16368932627063	-12313.984630995727	3356.7332606272203	2.588406296630797	2609.8109491306727	-161.53779408768094	0.24222963249046633	0.2637995418518378	0.22384726204138816	0.27012356361630774
66000	-12514.325961858343	-12310.949993035898	-203.37596882244614	-12310.949993035898	3476.896868107368	2.588406296630797	2451.5606096431243	-164.39450442906198	0.24222963249046633	0.2637995418518378	0.22384726204138816	0.27012356361630774
67000	-12514.127763630127	-12309.62977348543	-204.49799014469716	-12309.62977348543	3453.976656588435	2.588406296630797	2746.760451870445	-162.45196690851225	0.24222963249046633	0.2637995418518378	0.22384726204138816	0.27012356361630774
68000	-12514.707968602177	-12315.397407660295	-199.31056094188182	-12315.397407660295	3322.2673287413218	2.588406296630797	2206.852799903924	-162.88028044928143	0.23869154413602667	0.273475049833158	0.22384726204138816	0.2639861439894272
69000	-12518.174576350704	-12316.967094344936	-201.20748200576736	-12316.967094344936	3292.8417240304425	2.71624811773629	2890.5271490952045	-157.62584288420425	0.23869154413602667	0.273475049833158	0.22384726204138816	0.2639861439894272
70000	-12509.562285896423	-12308.625345554605	-200.93694034181775	-12308.625345554605	3332.9837931110637	2.71624811773629	2037.2951610450327	-166.2339388055217	0.23869154413602667	0.273475049833158	0.22384726204138816	0.2639861439894272
71000	-12511.180688131808	-12312.35631329909	-198.82437483271877	-12312.35631329909	3384.4140136111605	2.71624811773629	2259.1988293111626	-161.79998326248972	0.23869154413602667	0.273475049833158	0.22384726204138816	0.2639861439894272
72000	-12518.12265709889	-12316.547720217544	-201.57493688134514	-12316.547720217544	3375.364333129312	2.71624811773629	2354.9641251312555	-163.55179226161934	0.23369086186374174	0.27618845323776947	0.22613454090906168	0.2639861439894272
73000	-12513.75256598441	-12311.386667155391	-202.36589882901956	-12311.386667155391	3413.8697529813385	2.71624811773629	2496.7378120913104	-162.8671424240435	0.23369086186374174	0.27618845323776947	0.22613454090906168	0.2639861439894272
74000	-12509.291537991601	-12309.68891221062	-199.60262578098053	-12309.68891221062	3401.700769043377	2.71624811773629	2101.2295157496887	-164.22969006347412	0.23369086186374174	0.27618845323776947	0.22613454090906168	0.2639861439894272
75000	-12510.189607598606	-12312.965132260564	-197.22447533804265	-12312.965132260564	3389.5118669020026	2.71624811773629	1943.8371258960815	-163.50254366923497	0.23369086186374174	0.27618845323776947	0.22613454090906168	0.2639861439894272
76000	-12508.878035734428	-12307.699774415407	-201.17826131902123	-12307.699774415407	3543.103162586717	2.71624811773629	2354.324619868652	-163.16178062913337	0.23369086186374174	0.2744941471086563	0.22782884703817488	0.2639861439894272
77000	-12511.396047634089	-12312.2662949816	-199.12975265248792	-12312.2662949816	3422.2452919377893	2.71624811773629	2075.9085255388577	-164.02202935513452	0.23369086186374174	0.2748588718306432	0.22782884703817488	0.26362141926744026
78000	-12510.421653572956	-12310.825571715832	-199.59608185712446	-12310.825571715832	3422.745382042207	2.71624811773629	2232.3729650660252	-162.85177459866733	0.23369086186374174	0.2748588718306432	0.22782884703817488	0.26362141926744026
79000	-12516.681202313572	-12314.12115690738	-202.56004540619062	-12314.12115690738	3466.8796401333057	2.71624811773629	2705.4964442314567	-160.89420526479918	0.23369086186374174	0.2748588718306432	0.22782884703817488	0.26362141926744026
80000	-12511.721592833477	-12308.855127976782	-202.86646485669561	-12308.855127976782	3427.0610243029587	2.71624811773629	2353.5149529461514	-164.85842136176598	0.23369086186374174	0.2748588718306432	0.21957757470373765	0.2718726916018775
81000	-12513.546193983355	-12311.682926853227	-201.863267130128	-12311.682926853227	3670.0746720995335	2.71624811773629	2287.723124441242	-164.54121127261757	0.24138415167320967	0.2748588718306432	0.21188428489426972	0.2718726916018775
82000	-12518.381136028429	-12317.373851905062	-201.00728412336764	-12317.373851905062	3400.8702488384547	2.71624811773629	1645.8567731474034	-170.42989478986783	0.24138415167320967	0.2748588718306432	0.21188428489426972	0.2718726916018775
83000	-12511.160518157958	-12309.689547513142	-201.4709706448156	-12309.689547513142	3602.9846718281033	2.515763895052115	1789.2976267807792	-169.45120336151697	0.24138415167320967	0.2748588718306432	0.21188428489426972	0.2718726916018775
84000	-12507.945359030686	-12307.091062572292	-200.85429645839307	-12307.091062572292	3388.036112094132	2.515763895052115	2472.8723777708797	-161.6784600120541	0.23691207042388351	0.2748588718306432	0.21635636614359588	0.2718726916018775
85000	-12515.829011660211	-12314.555256321612	-201.27375533859944	-12314.555256321612	3645.741107835157	2.515763895052115	2326.024651236646	-163.62700368911896	0.23691207042388351	0.2748588718306432	0.21635636614359588	0.2718726916018775
86000	-12510.023636240989	-12309.053027738115	-200.970608502874	-12309.053027738115	3529.3956717884735	2.515763895052115	1928.8593275332153	-167.48086961794158	0.23691207042388351	0.2748588718306432	0.21635636614359588	0.2718726916018775
87000	-12508.455577008557	-12308.621116771916	-199.83446023664217	-12308.621116771916	3492.4845848184864	2.515763895052115	2000.6724727010462	-165.59040089136872	0.23691207042388351	0.2748588718306432	0.21635636614359588	0.2718726916018775
88000	-12509.201102178191	-12308.595789907127	-200.60531227106333	-12308.595789907127	3621.146354924597	2.515763895052115	2380.8688009242446	-162.38704736150763	0.23691207042388351	0.2748588718306432	0.21635636614359588	0.2718726916018775
89000	-12511.406629809188	-12311.635161088383	-199.77146872080448	-12311.635161088383	3600.387502587031	2.515763895052115	1921.1037503564862	-166.3632742338342	0.23691207042388351	0.2784385860600402	0.21635636614359588	0.26829297737248053
90000	-12514.377999559934	-12310.719617337618	-203.65838222231736	-12310.719617337618	3402.800020964486	2.515763895052115	3099.14672740327	-157.99631330067885	0.23691207042388351	0.2784385860600402	0.21635636614359588	0.26829297737248053
91000	-12515.92891363466	-12315.318693658906	-200.610219975753	-12315.318693658906	3256.5788051714894	2.515763895052115	2088.589268299429	-165.44441724293242	0.23691207042388351	0.2784385860600402	0.22258340459667864	0.2620659389193978
92000	-12512.109949758622	-12311.0866866784	-201.02326308022154	-12311.0866866784	3380.1962393728822	2.515763895052115	2397.8325146068087	-162.62833228440354	0.23691207042388351	0.2784385860600402	0.22258340459667864	0.2620659389193978
93000	-12509.149955815587	-12308.355187868097	-200.79476794748896	-12308.355187868097	3545.1061884712153	2.515763895052115	2062.6322357576196	-165.9009163764781	0.23691207042388351	0.2784385860600402	0.22258340459667864	0.2620659389193978
94000	-12512.420786908755	-12313.871957098207	-198.54882981054823	-12313.871957098207	3239.3795410747707	2.515763895052115	2402.445298353678	-160.1058685135021	0.24925661602367424	0.2680521906034225	0.22258340459667864	0.26010778877622476
95000	-12513.13722251792	-12313.642196108234	-199.4950264096866	-12313.642196108234	3379.582390100206	2.515763895052115	2219.7078128729486	-162.9577603738008	0.24925661602367424	0.2680521906034225	0.22258340459667864	0.26010778877622476
96000	-12516.060568370209	-12313.726131091666	-202.33443727854277	-12313.726131091666	3516.980733480899	2.515763895052115	2780.3625851284887	-159.96766980373866	0.24925661602367424	0.2680521906034225	0.22258340459667864	0.26010778877622476
97000	-12518.195296981727	-12315.227958989908	-202.96733799181905	-12315.227958989908	3764.0641606768177	2.515763895052115	2222.21445756916	-166.4038881645596	0.24925661602367424	0.2680521906034225	0.22258340459667864	0.26010778877622476
98000	-12511.368353757565	-12311.061932206516	-200.30642155104985	-12311.061932206516	3308.2268123963936	2.515763895052115	2478.38553600776	-161.0732488184041	0.24925661602367424	0.2680521906034225	0.22258340459667864	0.26010778877622476
99000	-12513.873502881692	-12315.341031169815	-198.5324717118769	-12315.341031169815	3550.0264866353596	2.538799268981238	2415.727507847678	-159.9425403722037	0.24925661602367424	0.2680521906034225	0.21594581182939368	0.2667453815435097
100000	-12516.991893772398	-12314.657205046808	-202.33468872559106	-12314.657205046808	3571.0846459762056	2.538799268981238	1611.5195755031687	-172.18761139783157	0.24467724389497314	0.2680521906034225	0.21594581182939368	0.27132475367221076
101000	-12519.644493618489	-12318.490522964978	-201.15397065351078	-12318.490522964978	3233.3778672859817	2.538799268981238	2226.2826850899237	-164.53933811894575	0.24467724389497314	0.2680521906034225	0.21594581182939368	0.27132475367221076
102000	-12511.617573643862	-12312.18367498136	-199.43389866250322	-12312.18367498136	3406.477023160107	2.538799268981238	2510.967958881222	-159.85328165825322	0.24467724389497314	0.2680521906034225	0.21448997514254664	0.27278059035905783
103000	-12508.82046982643	-12306.15132437548	-202.6691454509501	-12306.15132437548	3469.844685330757	2.538799268981238	2384.2975347896872	-164.4064788233951	0.24467724389497314	0.2680521906034225	0.21448997514254664	0.27278059035905783
104000	-12506.952196481196	-12306.897810559038	-200.054385922158	-12306.897810559038	3398.5726344785303	2.538799268981238	2348.15971147812	-162.16821742785842	0.24467724389497314	0.2680521906034225	0.21448997514254664	0.27278059035905783
105000	-12511.703870165837	-12309.998411741135	-201.70545842470196	-12309.998411741135	3612.212688782351	2.538799268981238	2376.453730941635	-163.5244920824464	0.24467724389497314	0.2680521906034225	0.21448997514254664	0.27278059035905783
106000	-12509.236880869368	-12308.548897793837	-200.6879830755311	-12308.548897793837	3484.3777694292653	2.538799268981238	2220.289467121542	-164.13595142327225	0.24467724389497314	0.2680521906034225	0.21448997514254664	0.27278059035905783
107000	-12519.272411370202	-12318.70306506649	-200.5693463037131	-12318.70306506649	3690.920176221163	2.538799268981238	2612.064716344031	-159.93868378365	0.23092812458631629	0.2680521906034225	0.21448997514254664	0.2865297096677147
108000	-12510.600102786126	-12309.569983963815	-201.03011882231033	-12309.569983963815	3344.9409013116447	2.538799268981238	2414.2673342721087	-162.45538779952224	0.23092812458631629	0.2680521906034225	0.21448997514254664	0.2865297096677147
109000	-12513.174428683815	-12310.916674718565	-202.25775396525069	-12310.916674718565	3323.632538589643	2.538799268981238	1938.6526441410508	-168.65637845872115	0.23092812458631629	0.2680521906034225	0.21448997514254664	0.2865297096677147
110000	-12510.726960611546	-12310.984529825213	-199.74243078633313	-12310.984529825213	3410.395453342475	2.7880613402825962	2331.1214033475744	-161.94148733934853	0.2263406451966642	0.2680521906034225	0.21907745453219873	0.2865297096677147
111000	-12512.554985143308	-12313.877324488129	-198.6776606551798	-12313.877324488129	3442.716521407897	2.7880613402825962	2135.6893324167763	-162.91772229165497	0.2263406451966642	0.2582832666338675	0.2288463785017537	0.2865297096677147
112000	-12521.739488678424	-12318.350507584222	-203.38898109420242	-12318.350507584222	3073.249377159999	2.6644146979712398	3074.5842649433416	-157.9247964497416	0.2263406451966642	0.2582832666338675	0.2288463785017537	0.2865297096677147
113000	-12512.25453217961	-12312.326986870461	-199.9275453091492	-12312.326986870461	3307.563606113041	2.795817931498225	2469.374366210063	-160.6842072547201	0.2263406451966642	0.2582832666338675	0.2288463785017537	0.2865297096677147
114000	-12522.852973170093	-12320.612602240888	-202.24037092920426	-12320.612602240888	3256.3490565499465	2.6817124738558467	2237.2658881485886	-165.45770439003363	0.2263406451966642	0.2582832666338675	0.2288463785017537	0.2865297096677147
115000	-12512.053768695881	-12310.28277579136	-201.77099290452202	-12310.28277579136	3140.726389852959	2.6817124738558467	2942.1141214465897	-157.66870889398317	0.2378829866635098	0.2582832666338675	0.2288463785017537	0.27498736820086905
116000	-12514.20426093204	-12314.512455790962	-199.69180514107705	-12314.512455790962	3487.979597257434	2.6817124738558467	1821.6587563238434	-167.2686618938251	0.2378829866635098	0.2582832666338675	0.2330726408268742	0.2707611058757486
117000	-12514.16849868476	-12311.640337447936	-202.52816123682277	-12311.640337447936	3575.111638142392	2.6817124738558467	2306.512036419819	-165.02285612623504	0.2378829866635098	0.2582832666338675	0.2330726408268742	0.2707611058757486
118000	-12512.793637256304	-12313.832339878862	-198.9612973774423	-12313.832339878862	3341.025944534808	2.6817124738558467	2279.492507173319	-161.73785333209355	0.2378829866635098	0.2582832666338675	0.2330726408268742	0.2707611058757486
119000	-12512.730783080986	-12311.604312311169	-201.12647076981793	-12311.604312311169	3389.3421857601547	2.6817124738558467	2467.517069012028	-161.94431412562759	0.23571769009172	0.2582832666338675	0.2330726408268742	0.2729264024475384
120000	-12512.50501925691	-12312.366930290173	-200.13808896673723	-12312.366930290173	3452.973141640019	2.6817124738558467	2290.451251524432	-162.80030942044985	0.25151515863778323	0.2582832666338675	0.22108958388858968	0.26911199083975973
121000	-12509.101311268982	-12308.235306595783	-200.8660046731982	-12308.235306595783	3346.605773377587	2.6817124738558467	2484.2608147289807	-161.50971545270133	0.25151515863778323	0.2582832666338675	0.22108958388858968	0.26911199083975973
122000	-12512.282467299667	-12311.322728595174	-200.95973870449154	-12311.322728595174	3586.951385149361	2.6817124738558467	1796.377961249177	-168.8032387537352	0.25151515863778323	0.2582832666338675	0.22108958388858968	0.26911199083975973
123000	-12506.407075957412	-12305.64519132149	-200.76188463592254	-12305.64519132149	3470.5548440269968	2.6817124738558467	2185.601475592018	-164.51899205678677	0.25151515863778323	0.2582832666338675	0.21338722124624582	0.2768143534821036
124000	-12509.586628503828	-12308.925116799033	-200.66151170479486	-12308.925116799033	3390.881893873612	2.6817124738558467	2044.1586746595242	-165.899282854044	0.25110561920519275	0.258692806066458	0.21338722124624582	0.2768143534821036
125000	-12511.970652589003	-12310.372504784613	-201.5981478043904	-12310.372504784613	3480.502181623543	2.6817124738558467	2255.0118601799695	-164.63019985413692	0.25110561920519275	0.258692806066458	0.21338722124624582	0.2768143534821036
126000	-12515.810456359652	-12315.252710146517	-200.55774621313526	-12315.252710146517	3291.258159598122	2.7553237559781407	2117.4216943780348	-165.00094712991708	0.25110561920519275	0.258692806066458	0.21338722124624582	0.2768143534821036
127000	-12508.98247262045	-12308.233102359278	-200.74937026117112	-12308.233102359278	3746.2572546877977	2.7553237559781407	2142.6261579797456	-164.92881178614576	0.25110561920519275	0.258692806066458	0.21338722124624582	0.2768143534821036
128000	-12509.738989439616	-12308.169096737003	-201.5698927026134	-12308.169096737003	3584.303045289875	2.7553237559781407	2508.4536326006464	-161.9350015962891	0.25110561920519275	0.26719529726291186	0.21338722124624582	0.26831186228564974
129000	-12507.124762279089	-12307.82716020219	-199.29760207689776	-12307.82716020219	3289.3211067553243	2.7553237559781407	2317.7026003091737	-161.6485204371439	0.25110561920519275	0.2584970375111221	0.21338722124624582	0.2770101220374395
130000	-12517.33087287492	-12314.173324169951	-203.15754870496886	-12314.173324169951	3649.9677130116334	2.7553237559781407	2484.88603011815	-163.7676789119089	0.24545952731406664	0.2584970375111221	0.21338722124624582	0.2826562139285656
131000	-12515.582205073675	-12311.142881516404	-204.4393235572724	-12311.142881516404	3392.9156892734572	2.7553237559781407	3123.3356928896605	-158.43856911649652	0.24545952731406664	0.2584970375111221	0.21338722124624582	0.2826562139285656
132000	-12510.761272518996	-12310.232949850746	-200.52832266825038	-12310.232949850746	3550.192719537257	2.7553237559781407	2522.3488915303396	-160.74901012695054	0.24545952731406664	0.2584970375111221	0.21338722124624582	0.2826562139285656
133000	-12523.296339592574	-12323.126789563381	-200.16955002919417	-12323.126789563381	3735.4314215929035	2.7553237559781407	2358.418648717066	-162.09606716051883	0.24545952731406664	0.2584970375111221	0.21704102851857188	0.27900240665623954
134000	-12518.776885267927	-12312.995804023149	-205.78108124477842	-12312.995804023149	3393.2939578074092	2.7553237559781407	3162.603956674126	-159.37527494563327	0.24545952731406664	0.2770405643350203	0.21704102851857188	0.26045887983234134
135000	-12512.860957643736	-12312.227301330428	-200.633656313308	-12312.227301330428	3539.155793393339	2.7553237559781407	2157.5986684849045	-164.65647874703396	0.24545952731406664	0.2770405643350203	0.21704102851857188	0.26045887983234134
136000	-12510.833735262893	-12309.223854312626	-201.60988095026653	-12309.223854312626	3480.1269976487433	2.7553237559781407	2111.817673942538	-166.11174570321748	0.24545952731406664	0.2770405643350203	0.21704102851857188	0.26045887983234134
137000	-12513.091826351798	-12311.970814045993	-201.12101230580498	-12311.970814045993	3541.0897525486057	2.7553237559781407	2052.4506717266386	-166.2447764405676	0.24545952731406664	0.2770405643350203	0.21704102851857188	0.26045887983234134
138000	-12511.418490396423	-12308.886888618548	-202.53160177787592	-12308.886888618548	3525.72307184136	2.7553237559781407	2084.1611481606687	-167.3230825490009	0.2331498553675233	0.2770405643350203	0.21704102851857188	0.27276855177888465
139000	-12510.35130883008	-12307.398094381666	-202.95321444841446	-12307.398094381666	3593.0553951786324	2.7553237559781407	2776.2667489014716	-160.5397659370933	0.2331498553675233	0.27958916129013944	0.21449243156345268	0.27276855177888465
140000	-12513.163455919132	-12312.808194003517	-200.35526191561468	-12312.808194003517	3599.139459342426	2.9118342270698867	2307.756581731702	-162.75319442814484	0.2331498553675233	0.27958916129013944	0.21449243156345268	0.27276855177888465
141000	-12517.368973328279	-12314.42212024928	-202.94685307899738	-12314.42212024928	3319.335249476324	2.9118342270698867	2085.6228138690194	-167.66631954018214	0.2532968503862498	0.26291928855045393	0.21449243156345268	0.26929142949984364
142000	-12509.428079496418	-12308.88286480657	-200.545214689847	-12308.88286480657	3366.2703807269518	2.9118342270698867	2199.1789092149243	-164.07663381774356	0.2532968503862498	0.26291928855045393	0.21449243156345268	0.26929142949984364
143000	-12520.318866359456	-12316.262877529123	-204.05598883033207	-12316.262877529123	3285.019186840782	2.8499655371680106	2695.943534370008	-162.44040828616116	0.25731272709012143	0.26291928855045393	0.21047655485958108	0.26929142949984364
144000	-12511.633955078367	-12311.973945747628	-199.66000933073943	-12311.973945747628	3285.637484598224	2.8499655371680106	2110.3635065844205	-164.14266822199886	0.25731272709012143	0.26291928855045393	0.21047655485958108	0.26929142949984364
145000	-12512.098162608812	-12312.593738847685	-199.504423761128	-12312.593738847685	3311.335577943037	2.8499655371680106	2529.408376893095	-159.6173199799002	0.25731272709012143	0.26291928855045393	0.21047655485958108	0.26929142949984364
146000	-12516.009135807648	-12314.105125440674	-201.90401036697483	-12314.105125440674	3410.500997296331	3.005615520587648	2125.468614691189	-166.1728671239703	0.2560874722009797	0.26414454343959565	0.21047655485958108	0.26929142949984364
147000	-12512.202792246675	-12313.069914661975	-199.13287758470045	-12313.069914661975	3519.0124759794426	2.6584193249413324	2213.8453958088394	-162.60345815641128	0.250663186719993	0.25783743839470197	0.22220794538546149	0.26929142949984364
148000	-12513.490320905337	-12312.008097179749	-201.4822237255887	-12312.008097179749	3381.4320352285704	2.6584193249413324	2263.1721139817864	-164.43772106190912	0.250663186719993	0.25783743839470197	0.22220794538546149	0.26929142949984364
149000	-12506.893837853671	-12307.490498985535	-199.4033388681369	-12307.490498985535	3440.7727322564137	2.6584193249413324	2271.4135182534037	-162.2728235973412	0.250663186719993	0.25783743839470197	0.22220794538546149	0.26929142949984364
150000	-12513.192846275266	-12310.044465574949	-203.14838070031672	-12310.044465574949	3423.408364810317	2.6584193249413324	1944.2991661769015	-169.44295468951952	0.250663186719993	0.27258853653885556	0.20745684724130786	0.26929142949984364
151000	-12511.956010770751	-12312.666924057947	-199.28908671280394	-12312.666924057947	3404.8144872756516	2.6584193249413324	2403.1122545864573	-160.7857853649984	0.250663186719993	0.27305160070833995	0.2069937830718235	0.26929142949984364
152000	-12515.013538312847	-12313.41702883488	-201.5965094779684	-12313.41702883488	3510.85587008364	2.6718769794706243	2666.1952092766105	-160.3545439884312	0.250663186719993	0.27305160070833995	0.2069937830718235	0.26929142949984364
153000	-12507.873735968371	-12306.773253363344	-201.10048260502617	-12306.773253363344	3400.7104715020587	2.6718769794706243	2344.20737278725	-163.20581353278763	0.250663186719993	0.25691934780116554	0.22312603597899794	0.26929142949984364
154000	-12513.40707710628	-12313.40777894867	-199.99929815761143	-12313.40777894867	3317.6224104273842	2.6187987221949647	2077.0366722618833	-164.91584671778378	0.250663186719993	0.25691934780116554	0.22312603597899794	0.26929142949984364
155000	-12511.205779070058	-12309.632581854363	-201.5731972156952	-12309.632581854363	3409.4211542086596	2.6187987221949647	2758.3133248221434	-159.39613884441258	0.24606431186942812	0.25691934780116554	0.2277249108295628	0.26929142949984364
156000	-12511.691589640444	-12308.111294026487	-203.58029561395765	-12308.111294026487	3476.9338715011536	2.6187987221949647	2915.3043122423824	-159.77852608587543	0.24606431186942812	0.25691934780116554	0.2277249108295628	0.26929142949984364
157000	-12514.153259643075	-12313.340774470667	-200.81248517240752	-12313.340774470667	3421.8838758533925	2.6187987221949647	2337.7261468948072	-163.00508482775146	0.24606431186942812	0.25691934780116554	0.2277249108295628	0.26929142949984364
158000	-12517.978042790724	-12316.169652657636	-201.80839013308758	-12316.169652657636	3738.121276101526	2.6187987221949647	2458.0803753022697	-162.74774753896375	0.24606431186942812	0.25691934780116554	0.2277249108295628	0.26929142949984364
159000	-12512.071334237362	-12310.811641789605	-201.2596924477563	-12310.811641789605	3319.640583896659	2.6187987221949647	1974.932362664493	-167.24718807348634	0.23711997239656527	0.25691934780116554	0.22845492512108695	0.2775057546811823
160000	-12513.416811750243	-12310.026783225534	-203.39002852470995	-12310.026783225534	3590.8846091736423	2.760767237377924	2952.414504260799	-159.15220942175537	0.23711997239656527	0.25957181709096144	0.22845492512108695	0.2748532853913864
161000	-12507.575058970051	-12306.602430548153	-200.9726284218974	-12306.602430548153	3373.5301043894074	2.760767237377924	2240.6212349393536	-164.12585345784652	0.23711997239656527	0.25957181709096144	0.22845492512108695	0.2748532853913864
