#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
39	-39297.18226742955	-39328.51889622465	-39297.18226742955	-31.336628795096047	-39297.18226742955	24.297763418038194	0.6958177536587216	1.7135711578244612	-26.130464646235083	0.042542258333430574	2.01414717465788E-5	9.880517918868836E-13	0.04922947929878816	0.24719402922175893	0.24469209015974597	0.28107622389008147	0.2270376567284138
40	-39060.80906122282	-39099.14807455018	-39060.80906122282	-38.339013327363766	-39060.80906122282	21.748816568544683	0.9277524153925522	2.792335283460805	-30.532174041640758	0.4201683498428788	2.067262827283355E-5	5.2292175240862396E-11	0.4094733890752734	0.25039145635891824	0.24469209015974597	0.28434457327880885	0.22057188020252705
41	-39047.606927682464	-39097.15707661405	-39047.606927682464	-49.5501489315856	-39047.606927682464	25.15470904047727	3.165039996329572	6.231278971712458	-41.895852363966895	0.059303159337934	2.044249665486629E-5	1.776935278903232E-12	0.06564084259694963	0.21874158889250742	0.2258568096174511	0.24747986854888543	0.30792173294115627
42	-39038.596650937376	-39062.462345732274	-39038.596650937376	-23.86569479490198	-39038.596650937376	21.14612541127398	0.8221771358334615	1.779247096779288	-19.715262220367666	0.00459620089648779	1.9980710540260457E-5	8.822990076719309E-15	0.004694929010066659	0.22138399786186955	0.21896833293050014	0.25278193676493044	0.30686573244270016
43	-38926.73262642027	-38944.73627397811	-38926.73262642027	-18.003647557841344	-38926.73262642027	21.520077894819853	1.6327698919324047	0.33205119720022636	-13.434651764277659	0.11679399179164192	1.9529448078834902E-5	6.3186674631950085E-12	0.1223069880724605	0.24598279894724967	0.2740073782114388	0.26519337310722196	0.21481644973408964
44	-38852.634566418325	-38889.050103016765	-38852.634566418325	-36.41553659843945	-38852.634566418325	24.41363721437944	1.547322725582798	2.768988045846168	-32.06150143120758	0.0015101672141096202	1.9998162662653882E-5	9.452236910210553E-16	0.0015371275929912985	0.18058930875843193	0.23930895332236893	0.24087883376821678	0.33922290415098255
45	-38564.052214980264	-38599.35985324858	-38564.052214980264	-35.307638268311074	-38564.052214980264	21.947731075455174	0.7631175339685835	2.211347904525417	-30.272805714287596	0.018610272995262703	2.0111024871444494E-5	1.4478764300484086E-13	0.018992715221567136	0.20598240166689114	0.23706332383907847	0.259317700774729	0.2976365737193017
46	-38468.68035272268	-38528.27138896188	-38468.68035272268	-59.59103623920116	-38468.68035272268	68.62341142630596	1.6452570411035263	14.804310614099316	-53.83219177593211	6.153805264119677E-4	2.000129921157883E-5	1.208202236417892E-16	5.496862428569823E-4	0.2218273907173289	0.2205823509943511	0.2453501751921363	0.31224008309618384
47	-38349.280714362634	-38391.83352455503	-38349.280714362634	-42.552810192400024	-38349.280714362634	27.044585843187235	0.3798842753531732	4.584993483677162	-35.821315344465994	0.0917159591287635	2.0068750110830233E-5	2.834771661035256E-12	0.0851161083717411	0.21754588521135532	0.21419062877377495	0.257842952118456	0.310420533896414
48	-38299.76686786052	-38342.101231947876	-38299.76686786052	-42.334364087353684	-38299.76686786052	27.559327654713456	6.771876931252615	4.960347003381099	-35.77476108155236	0.0014011756691874743	1.999726050996788E-5	8.798747769193534E-16	0.0014837095104279826	0.17711370901635462	0.23325054396668068	0.24526114313159095	0.34437460388537394
49	-38298.35408795926	-38335.27965066409	-38298.35408795926	-36.92556270482305	-38298.35408795926	26.350647646134703	0.8959334243919262	2.8143132541226374	-31.49953156385619	0.02296581034578024	2.0002310087540358E-5	1.927291240695437E-13	0.02194719536694968	0.22732129240618826	0.22748539849921376	0.2952373125250971	0.24995599656950096
50	-38252.755281366655	-38288.602797339576	-38252.755281366655	-35.84751597292009	-38252.755281366655	22.128162912519734	0.7709890671444444	3.4946042015949526	-30.199805285026187	0.02464224979861027	2.0024805874100094E-5	2.4406319142198125E-13	0.024695583621179896	0.22496972304982962	0.23965176468342822	0.28457171961314065	0.2508067926536016
51	-38180.90171648899	-38215.93705894316	-38180.90171648899	-35.0353424541688	-38180.90171648899	24.249339563089013	1.024552496107679	1.510432490520348	-28.387772517955224	0.2757102696273577	1.7219245525122042E-5	2.5601881496801116E-11	0.281858177777978	0.250117573805825	0.24493827287204614	0.27790649659371525	0.2270376567284138
52	-38178.97067798144	-38195.75561569024	-38178.97067798144	-16.784937708803625	-38178.97067798144	23.679084863724025	0.6897562305561037	0.9760376528228327	-14.088411357303244	7.910613935721854E-4	2.0006780259478675E-5	3.079470027040749E-16	8.774782026995244E-4	0.26076199270427364	0.2425635442788266	0.27916223206996527	0.21751223094693473
53	-38136.12627700588	-38160.77728145901	-38136.12627700588	-24.651004453131854	-38136.12627700588	22.781686627706538	2.4177625081363443	1.3367664037787403	-18.743901230352563	0.06931382677646031	1.9395493849393525E-5	1.823849516937843E-12	0.06838063443446468	0.18790032457181927	0.23510806805998297	0.24043794022034512	0.33655366714785284
54	-38054.82891914475	-38097.083393671644	-38054.82891914475	-42.25447452689921	-38054.82891914475	21.224060312645648	2.9910578283599327	3.293872342327309	-34.83387338582986	0.12068366485191946	2.0360947931321672E-5	8.51253042293087E-12	0.14319696226876658	0.1874594310239476	0.23243883105685326	0.24087883376821678	0.33922290415098255
55	-37956.703240516494	-38017.618741481994	-37956.703240516494	-60.91550096550366	-37956.703240516494	33.908265447747574	2.4094310944598565	6.3278422328962565	-51.50067752592916	0.46761215539743856	2.0359819383556454E-5	6.214944691716488E-11	0.3991618973964405	0.23865160409474453	0.2671363408975141	0.2607460479733275	0.23346600703441395
56	-37804.48710563966	-37839.78472800038	-37804.48710563966	-35.297622360718805	-37804.48710563966	23.887316877441933	3.1857867302526786	2.325393473555357	-28.250256335947558	0.10760414317725756	1.963981167082517E-5	4.494205182540809E-12	0.10918923644640874	0.18159318821667278	0.2204439399653439	0.24960147473620314	0.3483613970817803
57	-37770.26514725097	-37818.67601928836	-37770.26514725097	-48.41087203739159	-37770.26514725097	33.27146848384221	9.349265840948927	4.884796631532142	-41.25967132425242	0.001605939088442073	1.9997101316980835E-5	1.1033930756621764E-15	0.0016609727463764298	0.18058930875843193	0.23840224370107208	0.24178554338951364	0.33922290415098255
58	-37633.39113895649	-37669.3890685291	-37633.39113895649	-35.99792957260747	-37633.39113895649	29.473314488692004	0.5833857768809696	2.2055755728055066	-29.761794776505116	0.13733471410489476	1.9698140511084085E-5	7.064292216315972E-12	0.13943398252218378	0.2454934662330874	0.22107370725739814	0.2964918603208472	0.23694096618866747
59	-37622.29728853517	-37686.544571718565	-37622.29728853517	-64.24728318339317	-37622.29728853517	41.00679453955336	0.6802846926978675	8.310932582604128	-56.23891535211514	0.21045483984667612	2.0707360633720796E-5	1.4485483131488588E-11	0.1998091554521322	0.21002754236023222	0.21771385805698654	0.26673560998595836	0.3055229895968231
60	-37569.4454909457	-37625.94016083561	-37569.4454909457	-56.494669889917944	-37569.4454909457	28.856983000858754	10.447413074659096	9.068147284468193	-45.989986466337726	0.15336454825229132	1.9920667453544625E-5	8.102422557349838E-12	0.14152186129129735	0.19899791962600236	0.22973509012173618	0.24999703425531744	0.3212699559969442
61	-37452.46265877606	-37504.17231577701	-37452.46265877606	-51.709657000953015	-37452.46265877606	31.469897812271753	6.657632928370254	6.022379180697996	-43.44483372601745	0.03252967162774171	2.0296997879641206E-5	5.521680646326966E-13	0.03687741789343251	0.20662813873964242	0.24371122212568358	0.24264883081342997	0.30701180832124425
62	-37362.481614919605	-37406.78441265547	-37362.481614919605	-44.30279773586243	-37362.481614919605	30.990168561944145	2.6462536347904266	2.6752765494789417	-35.7973315978945	0.4373990350733066	2.094562493148985E-5	1.0713402819163585E-10	0.46897827612219445	0.2155194733095637	0.22524911609758666	0.24690998005697234	0.3123214305358775
63	-36956.78159391693	-37029.999368976045	-36956.78159391693	-73.21777505911102	-36956.78159391693	34.819835684012354	4.390361440527639	22.71112596025862	-65.00806002869352	0.0049764037350642715	2.0043797368941512E-5	6.447171913203966E-15	0.004009833636320373	0.2612041682701291	0.25784730227908653	0.25273144906562794	0.22821708038515656
64	-36950.17975920752	-37002.766281074175	-36950.17975920752	-52.58652186665455	-36950.17975920752	29.5812732559462	2.534396312118123	13.130569523738574	-48.963275828352856	3.7242292959133534E-6	2.000002263845811E-5	5.183355793296084E-21	3.599775023184485E-6	0.18872064716023518	0.21719008984622157	0.23210803762331159	0.36198122537023175
65	-36895.205231209824	-36952.61958251615	-36895.205231209824	-57.41435130632405	-36895.205231209824	27.58398010939972	0.18687442052818481	6.262989802995842	-50.72790936065849	0.027864062735620216	2.0071518769566738E-5	3.9659250432697937E-13	0.031365311496683	0.21086807284396128	0.20973488138217777	0.26117633778496496	0.3182207079888962
66	-36793.99025151887	-36862.33502118411	-36793.99025151887	-68.34476966523971	-36793.99025151887	34.71250747662339	1.7345350717529269	13.690147703754041	-56.517290185918206	1.0324733519545015	1.765119968444863E-5	1.1632535091524406E-9	1.3589032946554949	0.21777349854361866	0.19919890348710131	0.24702777768335452	0.33599982028592573
67	-36737.31245335416	-36807.743286248246	-36737.31245335416	-70.43083289407899	-36737.31245335416	29.97576973358568	22.580814010859232	15.080374161056119	-60.11610976315063	0.00206874542572441	1.9997255950532915E-5	1.4974646098246025E-15	0.0019348750665069397	0.2184265504439169	0.2154789786118709	0.23825898071000426	0.3278354902342081
68	-36653.35807145125	-36684.310605214574	-36653.35807145125	-30.95253376332264	-36653.35807145125	23.30874706350562	1.094851800298835	2.2705304102509922	-23.865673050114097	0.27613440956880314	1.9583006185652395E-5	3.35395971681509E-11	0.2802854112993448	0.2482513465235555	0.24035446446176872	0.2830691610402497	0.22832502797442625
69	-36400.093284395836	-36461.566732475105	-36400.093284395836	-61.47344807927039	-36400.093284395836	28.717109641943985	2.75925351813388	9.811239106721683	-52.774107572131975	0.15705847533459513	1.9592246064572375E-5	7.0644674658633126E-12	0.13545429640108186	0.23555805011477485	0.28180154693952925	0.2607460479733275	0.2218943549723685
70	-36342.47989461731	-36399.6270884363	-36342.47989461731	-57.14719381898261	-36342.47989461731	24.321400128071435	6.487622115323941	8.456294945688505	-47.27041888789928	0.20354683996999567	1.9853969751155806E-5	1.4189905687463414E-11	0.1907914723596679	0.18058930875843193	0.23443172764115228	0.23943913491164032	0.34553982868877564
71	-36149.849769257286	-36209.979978442556	-36149.849769257286	-60.13020918526774	-36149.849769257286	28.836675496579613	0.8981534340785917	7.867709828373675	-51.143777649378436	0.45093258588256485	2.5595317802624418E-5	1.0196416988856553E-10	0.434732598919668	0.2399404191142363	0.24159006400542654	0.2929200627870817	0.2255494540932556
72	-36109.647193535144	-36151.800382846486	-36109.647193535144	-42.15318931134143	-36109.647193535144	24.604099951753	1.437980696567354	3.027329862359957	-33.6509660517265	0.5358426952060134	1.8570168533257157E-5	1.5399520838589142E-10	0.6219621161578657	0.2212343349446189	0.22662948783970027	0.2495700458970782	0.3025661313186029
73	-35828.62587122555	-35896.221857416494	-35828.62587122555	-67.59598619094395	-35828.62587122555	30.010874341751947	3.110711403264187	17.684610750271066	-58.78351967682118	0.062231552109945194	1.986205009746821E-5	1.029249696492727E-12	0.05092730097508673	0.22430725651735028	0.23216232756637728	0.24679788294683644	0.2967325329694362
74	-35817.540259424204	-35868.15836061315	-35817.540259424204	-50.61810118895026	-35817.540259424204	49.17521189277943	1.0819418495726796	4.8401160034462	-47.16419118399588	9.322228160265257E-5	2.000008708168545E-5	2.970233106985256E-18	8.61747776565324E-5	0.20449556576323805	0.19783858918079175	0.2412568722330646	0.3564089728229058
75	-35786.35134104435	-35837.730370397425	-35786.35134104435	-51.379029353077094	-35786.35134104435	25.776043697798887	4.783166057460341	4.753197931469036	-44.191389729507094	0.016815075752216926	1.9996727586053404E-5	8.406722526367302E-14	0.014498279437587342	0.18037034449022685	0.2394070616925659	0.23269320235617724	0.34752939146103023
76	-35700.758248022474	-35769.85892523071	-35700.758248022474	-69.10067720823625	-35700.758248022474	34.13555232542202	1.7345350717529269	16.083607757000095	-60.15168023789901	0.17510070283009768	1.9709072567315964E-5	8.946270011525538E-12	0.15453000606441508	0.20793135142827426	0.21908827506841594	0.2518751772601869	0.32110519624312317
77	-35690.97700060229	-35762.8279219795	-35690.977000602295	-71.85092137720778	-35690.977000602295	56.200989311432416	5.272851294242856	14.286661472743125	-62.92314316673827	0.03723938282156995	2.0160169239267643E-5	7.450167110758288E-13	0.04290641978592119	0.20453929270464954	0.24762461979233252	0.23633453130809215	0.311501556194926
78	-35668.27932883385	-35733.28453491854	-35668.27932883385	-65.00520608468389	-35668.27932883385	42.907871625031824	3.1198697117076613	14.471102845446547	-57.39315669813965	0.010114962065566382	1.993774499782234E-5	3.9071703908394967E-14	0.009876048330660104	0.1983607978499622	0.2153297935860921	0.24708650441296331	0.33922290415098255
79	-35615.91221594292	-35682.63108046421	-35615.91221594292	-66.71886452129543	-35615.91221594292	34.700467299602025	2.420149145374139	11.720975824023787	-58.67504899927006	0.057453565520218866	2.0089621347825093E-5	9.223591305355638E-13	0.04856271915917359	0.1983607978499622	0.20821059638717848	0.25420570161187694	0.33922290415098255
80	-35609.06766397371	-35659.63728061116	-35609.06766397371	-50.56961663745514	-35609.06766397371	30.993140713951753	1.0802706910357667	5.254473169083294	-43.64463710421687	0.08828931623254731	1.983460323297123E-5	3.1625351405362496E-12	0.08884746508944343	0.24625102497045792	0.2425852128990507	0.28193159954161234	0.2292321625888792
81	-35593.791825623404	-35663.979170907776	-35593.791825623404	-70.18734528437426	-35593.791825623404	30.17238240590137	2.4712149510150967	16.207744699483627	-62.128018808678775	0.03007538007718603	2.021833775406333E-5	2.7947270706635135E-13	0.02636521813518339	0.19534189843191183	0.23467808648476962	0.2488748188401956	0.32110519624312317
82	-35592.08004294648	-35686.93820990494	-35592.08004294648	-94.85816695845934	-35592.08004294648	294.59707969342855	4.79664337848487	98.7184594224684	-80.83862057614824	0.5165298105423656	1.7358520092876232E-5	9.218207740636411E-11	0.5035471884008504	0.18975711391021408	0.24448037208611612	0.24418625557684406	0.3215762584268259
83	-35526.70658928759	-35589.293087608574	-35526.70658928759	-62.58649832098208	-35526.70658928759	23.395439386932903	1.641306499541999	10.858432908519195	-54.773008408748154	0.07460482956792838	2.0126127914619747E-5	1.827482783986847E-12	0.0672835534806135	0.23844432533907747	0.21649288197901825	0.23750865300334506	0.3075541396785595
84	-35483.884810123986	-35565.17493911935	-35483.884810123986	-81.29012899536906	-35483.884810123986	63.933185353702	0.9380371996072087	34.6139133020464	-73.3235201022499	0.013325858652178066	1.9956891523001097E-5	7.13158982038042E-14	0.013362648899738927	0.20882591559315236	0.24368418539315814	0.24008979117095477	0.3074001078427349
85	-35471.31422620909	-35525.314060888486	-35471.31422620909	-53.99983467939287	-35471.31422620909	34.59717223000892	2.4567131934045685	5.202921131881262	-46.75545925756893	0.06288661603780617	2.0414653034073016E-5	1.5633079289121107E-12	0.06245932344497753	0.2113612654218359	0.2390345188074531	0.24063043312899535	0.3089737826417159
86	-35429.28497105371	-35501.40228233177	-35429.28497105371	-72.11731127805744	-35429.28497105371	40.85524650371395	1.5093647607294485	15.169248491582131	-64.1988497592451	0.05294382958047817	2.036176257042829E-5	1.087268053402719E-12	0.0516432672248717	0.21174062071674277	0.20397103089114033	0.2265921219286589	0.35769622646345817
87	-34933.5405581368	-34989.579301420534	-34933.5405581368	-56.038743283729545	-34933.5405581368	32.59097137875192	5.216289919588811	10.869980111574339	-50.84928152946114	2.7447097824115002E-5	1.999990045536297E-5	3.120545465056687E-19	2.7931008206801318E-5	0.18579036896795392	0.24312768623987885	0.22727317787845017	0.34380876691371726
88	-34912.52724212433	-34974.01006129144	-34912.52724212433	-61.482819167108424	-34912.52724212433	24.0290810350085	2.75925351813388	11.749402659038589	-52.440155033778474	0.18439771242806838	2.044473482611327E-5	1.6251292435109043E-11	0.2073158202133806	0.23608363088349382	0.2765650254062164	0.2823915760803024	0.2049597676299875
89	-34884.14276250687	-34954.97811614542	-34884.14276250687	-70.8353536385553	-34884.14276250687	33.01061454367562	1.5915401233680384	22.399121022105888	-61.79403016768675	0.13251509132459663	1.9305821788104782E-5	5.214520346423199E-12	0.1157879971072687	0.20129398455945155	0.22357607722010073	0.2759854221229498	0.29914451609749815
90	-34829.401299726764	-34894.26340151327	-34829.401299726764	-64.86210178650855	-34829.401299726764	47.16710838685837	0.23088126483576085	8.730934520413395	-57.36022654906583	0.07720792885828202	2.0118842779235305E-5	2.0041456009267234E-12	0.07027650307166072	0.19761881664808192	0.22734513760830743	0.28148019554046677	0.2935558502031441
91	-34820.36163614954	-34892.03815087945	-34820.36163614954	-71.67651472991327	-34820.36163614954	27.0680899512166	0.9711159630436239	22.919502550865495	-60.70104498185668	0.6698081423107755	2.3907541473605204E-5	3.649721040352934E-10	0.7629702288383229	0.2092678789874809	0.22379352035144204	0.24583340441795412	0.32110519624312317
92	-34774.33990073792	-34834.95644129341	-34774.33990073792	-60.616540555491206	-34774.33990073792	31.547229053660978	3.956656380940558	13.089387707901153	-52.92074790992379	0.00858130206857421	2.0031306540025095E-5	2.8226020147109136E-14	0.00839413638404602	0.20683422623468822	0.23576033079570136	0.25830285253723434	0.2991025904323763
93	-34524.061806489226	-34591.717326758626	-34524.061806489226	-67.65552026939693	-34524.061806489226	36.65636970449271	5.627409337181571	10.573519656586374	-57.42215359563199	0.27582885339455465	1.9007007186237533E-5	2.1132992908977758E-11	0.24614306792293475	0.19209783029708333	0.19997252697278486	0.26316521831284584	0.3447644244172861
94	-34414.38751982008	-34479.42154723988	-34414.38751982008	-65.03402741980018	-34414.38751982008	32.89981605640014	1.0477883475192773	11.36967604565416	-55.230119852080065	0.55423862760631	1.7417729351539307E-5	1.5541599820086243E-10	0.6036834173846035	0.20129398455945155	0.21672219805960227	0.28283930128344825	0.29914451609749815
95	-34336.61661667538	-34391.14305885119	-34336.61661667538	-54.52644217580203	-34336.61661667538	40.4494174397628	2.4567131934045685	6.907128986357105	-49.49857951455842	3.8145472159904103E-4	2.000539712038685E-5	7.486539426972495E-17	4.325956859644341E-4	0.20520932471432202	0.23697552529110236	0.25006272650234945	0.3077524234922264
96	-34314.39613135726	-34382.36090585164	-34314.39613135726	-67.96477449438055	-34314.39613135726	34.83616272918205	5.271079347895052	16.627715529378012	-58.46137290243633	0.07288061113732468	1.9966797593894137E-5	2.6029894956495923E-12	0.0802769119029241	0.2088911688705765	0.21146915999387128	0.2527830157898791	0.32685665534567326
97	-34235.8160381166	-34309.84896335445	-34235.8160381166	-74.03292523785414	-34235.8160381166	70.79308075311548	3.850039567197114	15.564969544503574	-64.46328038249234	0.15420100030227124	2.08233955354529E-5	7.571577073933906E-12	0.1344377442614002	0.20804403387423476	0.22292179448466792	0.2569219922811338	0.31211217935996377
98	-34083.145844250736	-34149.575659177026	-34083.145844250736	-66.42981492629147	-34083.145844250736	26.177030496138176	2.5526672573278786	9.234688846729162	-58.59687349356908	0.05743120837412064	2.035507679214221E-5	9.005279512687824E-13	0.04738084361845067	0.2359440874419341	0.23311795574933994	0.23893668206996654	0.29200127473875964
99	-34064.341829600686	-34144.348979686096	-34064.341829600686	-80.00715008541034	-34064.341829600686	65.37920932864027	3.8662334317907976	24.10481127109681	-69.76452398633431	0.18206363785716034	1.776869568111475E-5	1.7419774758130465E-11	0.21732435589508298	0.18975711391021408	0.24811673101620538	0.24594860759566067	0.31617754747792004
100	-34017.06655974259	-34084.14573827591	-34017.06655974259	-67.07917853332205	-34017.06655974259	37.85095027552693	2.329623090739209	13.603849326688547	-59.45507729690641	0.02131262634166677	1.9993846995474015E-5	2.9075859122450426E-13	0.026941175142828087	0.20662813873964242	0.23520533867276477	0.24264883081342997	0.31551769177416306
101	-33982.68875843768	-34088.146612490054	-33982.68875843768	-105.4578540523729	-33982.68875843768	188.21939369783075	25.019322923123845	73.6451028501478	-89.47712180438144	0.348002870370652	1.715333856640997E-5	4.279031256333922E-11	0.3422498378677429	0.2312492091994506	0.21695687339525513	0.22720760242001053	0.32458631498528395
102	-33906.899119386326	-33989.02449208127	-33906.899119386326	-82.1253726949432	-33906.899119386326	38.018137814390535	11.979191737802376	19.12175775875869	-71.25394820946697	0.05469207435804952	1.9735707844765468E-5	1.4155942750689685E-12	0.05980592876813291	0.18648201823217547	0.2272346848697195	0.24074346820932954	0.34553982868877564
103	-33888.23448526081	-33953.76823335063	-33888.23448526081	-65.53374808982097	-33888.23448526081	35.25242790047944	8.796823574692468	15.23530797769841	-55.729993306582884	0.036587518217480325	2.0266446204336072E-5	7.435892130890088E-13	0.04292144844910196	0.1983607978499622	0.22064726331325382	0.24708650441296331	0.3339054344238208
104	-33795.3490133772	-33849.47749395628	-33795.3490133772	-54.128480579076054	-33795.3490133772	25.381546004419953	1.1094543983209886	7.538934557447623	-43.96892454213874	0.7890170115639641	1.821997077026286E-5	2.7657425543277484E-10	0.9801548795540529	0.18727277632369066	0.23382979282582594	0.2687641334800262	0.31013329737045736
105	-33792.740452984195	-33866.55345186261	-33792.740452984195	-73.81299887841492	-33792.740452984195	62.36052045288733	2.191209231830891	25.93343506115257	-65.87350680017471	0.009703845648511367	1.997913787495901E-5	4.182484518376364E-14	0.010251163979858624	0.19304175394196282	0.23636037679873526	0.2297141273258006	0.34088374193350146
106	-33775.22417004835	-33852.40217800356	-33775.22417004835	-77.17800795520844	-33775.22417004835	68.60118445747547	0.06713922767851731	24.75491402683151	-65.80764227630495	0.36641632697961496	1.953793356356069E-5	6.277896696270692E-11	0.3848375171987951	0.2019015391316778	0.2225819771601745	0.2881540018550949	0.2873624818530531
107	-33763.16966896617	-33838.229957008465	-33763.16966896617	-75.0602880422958	-33763.16966896617	64.7531110854873	1.6668665759799888	14.230566619194704	-67.09272494083366	0.05813815459431347	2.0045073375540417E-5	1.1480098304932347E-12	0.054253210049086266	0.2046504532197715	0.21388258365608087	0.2939205393596444	0.28754642376450346
108	-33738.047130523875	-33815.1137814442	-33738.047130523875	-77.0666509203229	-33738.047130523875	49.773181979728726	11.979191737802376	18.516628837347636	-64.19371663077926	0.45935870953141045	2.2229308758377843E-5	8.432677480071177E-11	0.4234789341058159	0.18058930875843193	0.2341687618227364	0.23970210073005618	0.34553982868877564
109	-33737.79724002433	-33806.485778442344	-33737.79724002433	-68.6885384180099	-33737.79724002433	32.20309354969441	0.29102137900834574	18.120851697517196	-61.37921234046649	0.01575495702461665	2.0126505666337792E-5	8.558741693496119E-14	0.014541101105146462	0.22808541957523254	0.21926960119961525	0.2676332727151962	0.2850117065099562
110	-33544.16014204483	-33616.57851487152	-33544.16014204483	-72.41837282669631	-33544.16014204483	43.66006746933695	57.710127783732844	15.867361729935013	-58.835424700754025	0.009446411691071459	2.000568590952042E-5	2.6654209062314235E-14	0.008167000440392942	0.21904479148133083	0.21753245683282102	0.23994650995039643	0.3234762417354519
111	-33505.47055532884	-33600.577985726195	-33505.47055532888	-95.1074303973167	-33505.47055532888	101.23263223828354	5.483272645819356	92.48502117751225	-82.81129436809914	0.1088176827742339	1.9603932101947105E-5	4.95901139481354E-12	0.11212196825623642	0.19582174485243592	0.2131655552782328	0.2522648808556767	0.3387478190136548
