#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
290000	-12489.254459176487	-12287.27346386302	-201.9809953134668	-12287.27346386302	3344.47812615437	2.630973406495696	2575.3919694514616	-161.31605570524027	0.34201406315661176	1.9463150254489223E-5	4.729439189708372E-11	0.34804083478209663	0.2443354626935407	0.26419173236174576	0.21536999661132677	0.2761028083333869
291000	-12490.387749528561	-12286.759009097601	-203.62874043095977	-12286.759009097601	3528.611577354345	2.630973406495696	2122.345947119422	-168.20703639560557	0.22029754830124684	1.9434492152622045E-5	2.310165580691064E-11	0.24584755728450616	0.2443354626935407	0.26419173236174576	0.21536999661132677	0.2761028083333869
292000	-12493.858623791952	-12291.2566318328	-202.6019919591502	-12291.2566318328	3336.13807336402	2.630973406495696	2599.3550326519025	-162.0598088358988	0.25307194495121527	1.9931695901588893E-5	3.337216226114458E-11	0.28805440796007825	0.2443354626935407	0.26419173236174576	0.21536999661132677	0.2761028083333869
293000	-12496.826734735592	-12293.728589648112	-203.09814508747974	-12293.728589648112	3260.2820749525094	2.630973406495696	2980.897515098019	-158.98114338445814	0.1746322581494399	2.1119204144120085E-5	1.1278426296656323E-11	0.16077989597179754	0.2443354626935407	0.26419173236174576	0.21536999661132677	0.2761028083333869
294000	-12491.73039857315	-12290.875529241306	-200.8548693318435	-12290.875529241306	3439.1433626386824	2.630973406495696	2446.534679479956	-161.75410224890095	0.2870023646407127	2.0459982519553304E-5	4.243879510376451E-11	0.30729614812461115	0.2443354626935407	0.2694747594107843	0.21536999661132677	0.27081978128434836
295000	-12491.823726386572	-12292.07676436285	-199.74696202372303	-12292.07676436285	3309.919504296737	2.630973406495696	2213.8566177830344	-163.01555887885684	0.30046427897572425	2.092648963297755E-5	3.2248635372293546E-11	0.2759557104832591	0.2443354626935407	0.2694747594107843	0.21536999661132677	0.27081978128434836
296000	-12484.189035644073	-12286.023343844878	-198.1656917991949	-12286.023343844878	3239.487219048438	2.630973406495696	2266.023503285345	-160.87007245221812	0.30517320990134117	2.1435639383714157E-5	3.282737857123422E-11	0.26574374422626307	0.2443354626935407	0.2694747594107843	0.21536999661132677	0.27081978128434836
297000	-12500.41351603304	-12303.548698250812	-196.86481778222895	-12303.548698250812	3194.005721225733	2.630973406495696	2238.1888966692345	-160.100905221107	0.24891530899792647	2.0276278896456528E-5	2.6365491047611537E-11	0.2539203697925867	0.2443354626935407	0.2694747594107843	0.21536999661132677	0.27081978128434836
298000	-12492.004465430704	-12292.402096947973	-199.60236848273044	-12292.402096947973	3353.807207810508	2.630973406495696	2616.602958467971	-159.03850054155163	0.21867174754490537	2.1254931010636413E-5	2.80603235522713E-11	0.24691006251704115	0.2443354626935407	0.2694747594107843	0.21536999661132677	0.27081978128434836
299000	-12504.840949746984	-12307.971751044923	-196.8691987020618	-12307.971751044923	3411.3095021143085	2.630973406495696	2003.6612832979606	-163.01191357159985	0.15719728828532992	2.065925773517547E-5	1.2767717738731177E-11	0.17155375741119352	0.24652164883984354	0.2518908380444028	0.22362583507543954	0.27796167804031424
300000	-12493.761283288397	-12292.235533638523	-201.525749649874	-12292.235533638523	3769.8575788272065	2.630973406495696	2368.9846520127912	-163.3984878577831	0.2487284998091108	1.888296677832773E-5	3.6658716199192324E-11	0.30958233964448184	0.22494166249070233	0.27347082439354403	0.22362583507543954	0.27796167804031424
301000	-12496.772307829267	-12295.758215531603	-201.0140922976641	-12295.758215531603	3829.2196671925735	2.630973406495696	2277.029118928736	-163.8568164691742	0.24621970023593484	1.9671556199887107E-5	3.194266262867809E-11	0.27607602896653355	0.22494166249070233	0.27347082439354403	0.2186547138567875	0.28293279925896625
302000	-12495.073915990395	-12295.003061039874	-200.07085495052226	-12295.003061039874	3496.301080732944	2.630973406495696	2260.273840554069	-163.29117817253143	0.2028570329744647	2.008461879201498E-5	1.3534947236463458E-11	0.17828959178739212	0.22494166249070233	0.27347082439354403	0.2186547138567875	0.28293279925896625
303000	-12500.080207768067	-12300.965001313532	-199.11520645453447	-12300.965001313532	4506.907507995427	2.630973406495696	2554.4329744991282	-158.64296590692197	0.3483345289196031	1.8751455110254713E-5	5.052042285653131E-11	0.34315221394417594	0.22494166249070233	0.27347082439354403	0.2186547138567875	0.28293279925896625
304000	-12498.84732421199	-12295.813593274139	-203.03373093785206	-12295.813593274139	4779.2593587871115	2.630973406495696	2768.1074617173	-160.10522850485438	0.4109288913520841	1.7473607691815302E-5	6.515084329076123E-11	0.3892998240991901	0.22494166249070233	0.27347082439354403	0.2186547138567875	0.28293279925896625
305000	-12492.10020240886	-12292.607246543803	-199.4929558650556	-12292.607246543803	4615.194150824092	2.630973406495696	2042.3183803797133	-164.1723914970162	0.39788411422684095	1.7357643643831443E-5	5.920896495571654E-11	0.3716135605411775	0.22494166249070233	0.27347082439354403	0.2186547138567875	0.28293279925896625
306000	-12488.650539211392	-12288.037089756532	-200.61344945486098	-12288.037089756532	5000.015138970359	2.630973406495696	2039.3773700604693	-165.3480921990489	0.39144557149674697	1.7427656363800704E-5	7.874335681580321E-11	0.41179535559924324	0.22494166249070233	0.27347082439354403	0.2186547138567875	0.28293279925896625
307000	-12488.292510255247	-12287.993565176694	-200.29894507855357	-12287.993565176694	4828.758780126618	2.630973406495696	2145.0745853532244	-163.91940367061275	0.39334111492119467	1.710590295991449E-5	6.821591825921817E-11	0.41122871448612075	0.2434454514152042	0.25496703546904215	0.2186547138567875	0.28293279925896625
308000	-12491.433037512503	-12290.636374497046	-200.79666301545703	-12290.636374497046	3870.841777342232	2.630973406495696	2618.318683184811	-159.59187728862904	0.36605164677032304	1.867168810970784E-5	4.61655062436189E-11	0.3239895342089321	0.2434454514152042	0.25496703546904215	0.2186547138567875	0.28293279925896625
309000	-12490.97008887905	-12295.039315513892	-195.93077336515898	-12295.039315513892	3917.5944137390234	2.8596171246091693	2283.999063571834	-158.36853334353435	0.30401770803343237	1.9898721942239797E-5	3.479404261103592E-11	0.2727400033585312	0.2434454514152042	0.2559214424436676	0.2186547138567875	0.2819783922843408
310000	-12489.536486026016	-12291.336721750678	-198.19976427533817	-12291.336721750678	4267.663017717278	2.8596171246091693	2299.2708212513	-160.2640464656894	0.3573752059054268	1.926215760393145E-5	5.5331670158485814E-11	0.3315950291601755	0.2434454514152042	0.2559214424436676	0.2186547138567875	0.2819783922843408
311000	-12495.5694438412	-12295.385044982182	-200.18439885901637	-12295.385044982182	4147.507919496394	2.578187095817507	2186.935417919155	-164.05545247570873	0.23132880557189453	1.882430947854737E-5	3.265042183770187E-11	0.28728065894714533	0.2434454514152042	0.2559214424436676	0.2186547138567875	0.2819783922843408
312000	-12490.987947090209	-12289.286525586378	-201.70142150383114	-12289.286525586378	4516.017557520788	2.578187095817507	2736.7127402282963	-159.3814446967461	0.3423656924238968	1.7775031913464433E-5	6.250656309971092E-11	0.39234628474222505	0.2434454514152042	0.2559214424436676	0.2186547138567875	0.2819783922843408
313000	-12501.147250624632	-12302.2665287226	-198.8807219020324	-12302.2665287226	3526.4109152179235	2.578187095817507	2196.101784821665	-162.87484274590102	0.18604542070289554	1.9367535653315336E-5	1.3887736157939212E-11	0.18034210763278474	0.2434454514152042	0.2559214424436676	0.2186547138567875	0.2819783922843408
314000	-12495.174575309873	-12291.700862180322	-203.47371312955073	-12291.700862180322	3897.7271327161798	2.578187095817507	2876.6488280425433	-159.83468099832305	0.3101936849338232	1.805393605548534E-5	1.8117092859513974E-11	0.21963931257279823	0.2434454514152042	0.2559214424436676	0.2186547138567875	0.2819783922843408
315000	-12487.527162744125	-12285.69871016473	-201.82845257939545	-12285.69871016473	4171.793215077821	2.578187095817507	2460.551435245129	-162.4222187642654	0.3306216740399198	1.827220752220631E-5	2.687303081027465E-11	0.261598348267614	0.2434454514152042	0.2559214424436676	0.2186547138567875	0.2819783922843408
316000	-12492.247361096137	-12293.861816473154	-198.38554462298225	-12293.861816473154	4085.020001391197	3.031622163173667	2159.0896162619547	-162.05804780644246	0.30610928864749687	1.8010975009490732E-5	3.570304439118812E-11	0.2967685827775762	0.2402664706768906	0.2559214424436676	0.2186547138567875	0.2851573730226544
317000	-12497.401599350642	-12296.21918367573	-201.18241567491168	-12296.21918367573	4339.238839511536	2.2841265891585376	2494.9950585263	-161.69371121108713	0.2907858470658697	1.8763663631899023E-5	4.129997983400644E-11	0.3037578150395037	0.2402664706768906	0.2559214424436676	0.2186547138567875	0.2851573730226544
318000	-12497.15956552588	-12300.913745654401	-196.24581987148008	-12300.913745654401	3532.8700134904216	2.2841265891585376	2075.736089879996	-161.52769899616126	0.2028899994018545	1.927379963712359E-5	2.3026367784541323E-11	0.23264444416142757	0.2402664706768906	0.2559214424436676	0.2186547138567875	0.2851573730226544
319000	-12493.664477108945	-12295.257418636596	-198.4070584723484	-12295.257418636596	3563.987116110537	2.2841265891585376	2301.780981168002	-161.30927435091186	0.20635730784502815	1.9308314339233498E-5	2.301715673471991E-11	0.23626271620600792	0.2402664706768906	0.2559214424436676	0.2186547138567875	0.2851573730226544
320000	-12502.14323022822	-12303.930049360397	-198.21318086782145	-12303.930049360397	3549.601423193985	2.2841265891585376	2385.5917392002857	-160.2783338492475	0.19890440152941447	2.001420585922928E-5	1.7747581415709417E-11	0.20844081399970138	0.23433490380181352	0.2559214424436676	0.2186547138567875	0.2910889398977315
321000	-12495.27568686625	-12294.524346816332	-200.75134004991847	-12294.524346816332	3998.8837463780396	2.2841265891585376	2216.396556381712	-164.1984695004491	0.2830597348112789	1.8907336794670644E-5	3.385366297360269E-11	0.29049095153760546	0.23433490380181352	0.2559214424436676	0.2186547138567875	0.2910889398977315
322000	-12499.576254770456	-12298.685087192154	-200.89116757830286	-12298.685087192154	3774.292810897886	2.2841265891585376	2391.067433961018	-162.83453372583028	0.21223250597433896	1.9198087648653707E-5	1.9089386826360537E-11	0.21174739605959322	0.23433490380181352	0.2559214424436676	0.2186547138567875	0.2910889398977315
323000	-12509.486366660183	-12312.367897098762	-197.1184695614203	-12312.367897098762	3503.1395833291417	2.2841265891585376	2302.96826691321	-160.10434500620352	0.18699873216254578	1.993650322216615E-5	1.1416747606474494E-11	0.16689235756425153	0.23433490380181352	0.2559214424436676	0.2186547138567875	0.2910889398977315
324000	-12496.51383578806	-12298.152779599737	-198.36105618832343	-12298.152779599737	3185.863637061979	2.2841265891585376	2302.438390227757	-160.5289403511743	0.3778325696498062	2.1192146430942746E-5	4.5684937844299384E-11	0.31046801490123394	0.23433490380181352	0.2559214424436676	0.2186547138567875	0.2910889398977315
325000	-12495.758313037762	-12297.826611361743	-197.93170167601937	-12297.826611361743	2867.773018784622	2.3875618569112165	2021.027770151316	-162.73799652629557	0.4487166102645328	2.214822236974491E-5	7.59736698293864E-11	0.3770000239693751	0.24402786740936042	0.2722370240981835	0.2089617502492406	0.2747733582432156
326000	-12489.173696614242	-12293.896880000331	-195.27681661391	-12293.896880000331	3315.671225268484	2.3875618569112165	2317.5683752726154	-156.86085305435043	0.4823398008380131	2.2311556139721098E-5	1.0985933487924613E-10	0.42458441347437087	0.24402786740936042	0.2722370240981835	0.2089617502492406	0.2747733582432156
327000	-12492.968402442111	-12296.792038631926	-196.17636381018542	-12296.792038631926	2863.9012282718763	2.3875618569112165	2244.674942027318	-158.4263518726884	0.5090120425192158	2.2548556256364234E-5	1.2278297678690054E-10	0.4494295889664654	0.24402786740936042	0.2722370240981835	0.2089617502492406	0.2747733582432156
328000	-12491.297241370063	-12293.7406356088	-197.55660576126266	-12293.7406356088	3239.0563831673567	2.3875618569112165	1840.648848609014	-164.1508012847131	0.4787421040628885	2.196842325257671E-5	1.2123690363998417E-10	0.48405434246462586	0.24001690409868742	0.2722370240981835	0.2129727135599136	0.2747733582432156
329000	-12490.747458756654	-12296.753470851805	-193.9939879048486	-12296.753470851805	3044.834630459523	2.3875618569112165	1815.5330963043077	-160.98797747814666	0.44143665750974	2.1969019982452676E-5	9.941852052670429E-11	0.4119299229698252	0.24001690409868742	0.2637864631222344	0.2129727135599136	0.2832239192191647
330000	-12485.798027974419	-12291.433497835049	-194.36453013936972	-12291.433497835049	3070.774500781706	2.3875618569112165	1731.0153844140127	-162.08931149079672	0.4861717918457281	2.4035288822628624E-5	1.2625213948406323E-10	0.4330853769400177	0.24001690409868742	0.2637864631222344	0.2129727135599136	0.2832239192191647
331000	-12488.111870301153	-12295.203913462274	-192.90795683887868	-12295.203913462274	3024.243218282541	2.3875618569112165	1922.9382601609907	-159.01790554827087	0.37555844962278245	2.319891423791117E-5	8.974612987168273E-11	0.3886487906507996	0.24001690409868742	0.2637864631222344	0.2129727135599136	0.2832239192191647
332000	-12494.310528266886	-12297.756474202499	-196.55405406438783	-12297.756474202499	2976.314228480597	2.3875618569112165	1899.0021966551371	-163.18150424499137	0.3085993635289909	2.346606596992117E-5	6.134837997596591E-11	0.3375492235665966	0.24001690409868742	0.2637864631222344	0.2129727135599136	0.2832239192191647
333000	-12488.35649572057	-12294.84594643794	-193.51054928263147	-12294.84594643794	2928.900173563387	2.3875618569112165	1682.297788860455	-162.15084163082065	0.37775013840455146	2.4501030711532263E-5	1.0544110812588367E-10	0.40205142859415527	0.24001690409868742	0.2637864631222344	0.2129727135599136	0.2832239192191647
334000	-12489.673722595	-12296.896627820779	-192.77709477422033	-12296.896627820779	3449.8036175089264	2.3875618569112165	1995.151173914921	-157.98704890980886	0.41288616844849774	2.2447032656073535E-5	6.650422768832672E-11	0.3458621685815635	0.24446856301847078	0.2637864631222344	0.21971891042204209	0.27202606343725283
335000	-12498.681479737195	-12301.886821954206	-196.7946577829892	-12301.886821954206	3016.3455923507486	2.3875618569112165	2258.882636889842	-159.22399551505245	0.418358931492019	2.2992089725801373E-5	7.796409345513323E-11	0.37513832344436043	0.23333475989983365	0.2637864631222344	0.2308527135406792	0.27202606343725283
336000	-12489.70885048237	-12295.538819408412	-194.17003107395846	-12295.538819408412	3382.0208882254638	2.3875618569112165	1896.656513974423	-160.74021602613996	0.3287648053349791	2.149476139501514E-5	5.674837620499552E-11	0.3297620866365132	0.23333475989983365	0.2637864631222344	0.2308527135406792	0.27202606343725283
337000	-12485.672818960762	-12292.342655766404	-193.33016319435748	-12292.342655766404	3526.4908694164824	2.3875618569112165	1982.4766900888912	-158.54888633216922	0.4465639279891259	2.142959376708373E-5	1.1513368531912908E-10	0.4310096848340873	0.23333475989983365	0.2637864631222344	0.2308527135406792	0.27202606343725283
338000	-12487.940235362388	-12292.334231532188	-195.60600383020062	-12292.334231532188	3543.2135571176823	2.3875618569112165	1930.6590880329181	-161.63137399060412	0.3764440346984384	2.227444147753385E-5	6.938450920660452E-11	0.3647578910926724	0.23333475989983365	0.2637864631222344	0.2308527135406792	0.27202606343725283
339000	-12499.297172888499	-12303.520659690736	-195.77651319776245	-12303.520659690736	3525.601702250715	2.3875618569112165	1643.8837616883397	-164.95869283966516	0.34313723496660264	2.173607807755546E-5	5.307623538666583E-11	0.3333481649390201	0.23333475989983365	0.2637864631222344	0.2308527135406792	0.27202606343725283
340000	-12490.97969082094	-12294.865121641793	-196.11456917914697	-12294.865121641793	3831.0679834741804	2.3875618569112165	1668.0861901969142	-164.83686404598907	0.39573634424058285	2.057554705570055E-5	5.591528509170005E-11	0.34151746950718875	0.23333475989983365	0.2637864631222344	0.2308527135406792	0.27202606343725283
341000	-12493.272713506682	-12295.955854769387	-197.3168587372953	-12295.955854769387	3893.1484503783586	2.3875618569112165	2387.8131991063588	-158.50698971873032	0.39040092296875534	2.0777925467015286E-5	7.889199339904558E-11	0.40238407985263136	0.23333475989983365	0.2637864631222344	0.2308527135406792	0.27202606343725283
342000	-12491.595145936431	-12295.70004956301	-195.89509637342064	-12295.70004956301	3680.4216527025624	2.3875618569112165	2133.387048763936	-160.0795801259018	0.3046913799335876	2.098980770367764E-5	3.625616187353173E-11	0.27979558173272084	0.2574043336037433	0.2637864631222344	0.20678313983676955	0.27202606343725283
343000	-12496.218873386098	-12299.659992384375	-196.55888100172277	-12299.659992384375	3916.6346254002015	2.6536005550851427	2597.9257420331332	-155.53815876352476	0.3710154014011695	2.103916811014461E-5	4.6710817200174476E-11	0.2963196390687376	0.2574043336037433	0.2637864631222344	0.20678313983676955	0.27202606343725283
344000	-12494.295256588952	-12296.257137064802	-198.03811952414895	-12296.257137064802	3563.566025592268	2.6536005550851427	1859.2384764789533	-165.0711799148287	0.2875915733497408	2.050355883540003E-5	4.5390748566060596E-11	0.3067482912553743	0.2574043336037433	0.2637864631222344	0.20678313983676955	0.27202606343725283
345000	-12499.142317917383	-12300.319685692155	-198.82263222522852	-12300.319685692155	3851.2319877312175	2.6536005550851427	1968.6038952196602	-164.7378255737326	0.27995818104852993	2.0486748220655562E-5	4.373578102775119E-11	0.29489056171784495	0.2574043336037433	0.2637864631222344	0.20678313983676955	0.27202606343725283
346000	-12493.400741458167	-12293.90500355028	-199.49573790788605	-12293.90500355028	3907.3092533427416	2.6536005550851427	1999.113657838391	-164.80190178603834	0.35063536593928984	2.003450737702467E-5	6.101569507656611E-11	0.35137947173526896	0.2574043336037433	0.2637864631222344	0.21053665041029418	0.2682725528637282
347000	-12490.573766622787	-12295.843167400419	-194.7305992223677	-12295.843167400419	3465.0517742313064	2.6536005550851427	1957.6821863582695	-160.59135096579638	0.3206832033105803	2.0935748710375045E-5	5.1446780244799957E-11	0.31298888960058346	0.24349969466831453	0.2637864631222344	0.21053665041029418	0.28217719179915696
348000	-12488.331537936121	-12290.676508703527	-197.6550292325932	-12290.676508703527	4265.459280193629	2.6536005550851427	1878.7532519198407	-164.07215678300662	0.39054043564343305	1.9578619825381075E-5	7.610989202266282E-11	0.37900704607079794	0.24603726484976107	0.2637864631222344	0.21053665041029418	0.2796396216177104
349000	-12493.20859888169	-12293.537399663763	-199.67119921792852	-12293.537399663763	4690.190199693331	2.657672810295391	2274.4516952206236	-162.0270188674397	0.36799626590153195	1.905241870175822E-5	7.806786399787151E-11	0.39845346036095664	0.24603726484976107	0.2637864631222344	0.21053665041029418	0.2796396216177104
350000	-12491.264612102656	-12292.518027499635	-198.74658460302118	-12292.518027499635	4231.8072285741955	2.657672810295391	1886.188888325552	-165.44369928811233	0.2996977490776364	1.9589071843830467E-5	5.749553546656089E-11	0.3422822810164281	0.24603726484976107	0.2637864631222344	0.21053665041029418	0.2796396216177104
351000	-12487.105266916857	-12290.111212784659	-196.9940541321974	-12290.111212784659	3868.2638457351572	2.657672810295391	2085.628131563626	-161.68177816893223	0.2796177471050907	1.970445809589222E-5	4.841841561463938E-11	0.3139621578679266	0.24603726484976107	0.2637864631222344	0.21053665041029418	0.2796396216177104
352000	-12496.145893900699	-12297.961371804628	-198.18452209607128	-12297.961371804628	4013.8511043009576	2.657672810295391	2155.011585853436	-162.24684885701788	0.256370319793176	1.931281655901245E-5	3.277412337103875E-11	0.28429431390971643	0.23472806493621515	0.2750956630357803	0.21053665041029418	0.2796396216177104
